provider_id,name,AVE_ave_provider_charge,AVE_ave_medicare_payment,AVE_level,SUM_level0,SUM_level1,SUM_level2,SUM_level4,SUM_level5,SUM_level7,MAX_university_flag
140162.0,b'ST JOSEPH MEDICAL CENTER',27982.47146552297,6682.02742944108,5.4324324324324325,504.0,221.0,2608.0,28.0,37.0,633.0,-1.0
140164.0,b'MEMORIAL HOSPITAL OF CARBONDALE',23557.609912970456,8147.333853181478,5.920454545454546,417.0,2159.0,1206.0,0.0,0.0,1428.0,-1.0
140166.0,b'ST MARYS HOSPITAL',21568.746000228923,7426.598015201084,5.397590361445783,496.0,1070.0,5276.0,332.0,102.0,967.0,-1.0
140167.0,b'IROQUOIS MEMORIAL HOSPITAL',7921.5160886382355,4921.47832273147,5.117647058823529,140.0,190.0,386.0,0.0,0.0,306.0,-1.0
140172.0,b'FRANCISCAN ST JAMES HEALTH',30112.112596606756,9239.038165567981,5.824561403508772,379.0,992.0,3922.0,110.0,38.0,3249.0,-1.0
140174.0,b'PROVENA MERCY MEDICAL CENTER',38452.52782265325,7358.527648359481,5.6103896103896105,230.0,220.0,697.0,0.0,0.0,932.0,-1.0
140176.0,b'CENTEGRA HEALTH SYSTEM - WOODSTOCK HOSPITAL',19114.83766130475,5541.989064316999,5.5375,582.0,5296.0,1834.0,219.0,0.0,923.0,-1.0
140177.0,b'JACKSON PARK HOSPITAL',34679.249379,9904.141118108693,5.760869565217392,0.0,23.0,235.0,0.0,0.0,359.0,-1.0
140179.0,b'LITTLE COMPANY OF MARY HOSPITAL',29606.43078468252,7457.967792661163,5.592233009708738,297.0,802.0,3461.0,348.0,19.0,2589.0,-1.0
140180.0,b'ST MARY & ELIZABETH MED CTR-DIVISION CAMPUS',38387.21468699285,10628.648752156529,5.76530612244898,485.0,971.0,4855.0,0.0,0.0,1542.0,-1.0
140181.0,b'SOUTH SHORE HOSPITAL',22768.42098378298,7418.242259489362,5.808510638297872,14.0,21.0,304.0,0.0,0.0,467.0,-1.0
140182.0,b'ADVOCATE ILLINOIS MASONIC MEDICAL CENTER',36017.90121953263,11272.434401776105,5.652631578947369,440.0,2230.0,3502.0,65.0,0.0,1108.0,-1.0
140184.0,b'HEARTLAND REGIONAL MEDICAL CENTER',43658.96526720781,6825.312238964844,5.671875,261.0,95.0,592.0,0.0,0.0,520.0,-1.0
140185.0,b'MEMORIAL HOSPITAL',26072.575090717262,7220.853438889545,5.718181818181818,705.0,1950.0,1776.0,0.0,0.0,2563.0,-1.0
140186.0,b'RIVERSIDE MEDICAL CENTER',25408.15902121112,7784.825581487965,5.574074074074074,898.0,476.0,4280.0,551.0,13.0,1661.0,-1.0
140187.0,b'ST ELIZABETH HOSPITAL',23320.629154421353,7222.275216191009,5.865168539325842,318.0,241.0,1266.0,0.0,0.0,1502.0,-1.0
140189.0,b'SARAH BUSH LINCOLN HEALTH CENTER',16097.459467697015,5572.16622650985,5.656716417910448,806.0,1960.0,1408.0,0.0,0.0,975.0,-1.0
140191.0,b'INGALLS MEMORIAL HOSPITAL',26267.45748376455,7437.186721590912,5.672727272727273,1398.0,641.0,3648.0,13.0,0.0,2181.0,-1.0
140197.0,b'METHODIST HOSPITAL OF CHICAGO',11828.525226704445,5139.183148670556,4.972222222222222,32.0,51.0,3862.0,0.0,0.0,208.0,-1.0
140200.0,b'ELMHURST MEMORIAL HOSPITAL',37835.48061688679,7363.241661430174,5.565217391304348,1030.0,13604.0,44064.0,11.0,0.0,2345.0,-1.0
140202.0,b'ADVOCATE CONDELL MEDICAL CENTER',41967.94807365043,8371.73451687626,5.8,607.0,1036.0,3479.0,184.0,12.0,2403.0,-1.0
140206.0,b'NORWEGIAN-AMERICAN HOSPITAL',19705.019252334994,7109.6293956675,5.2,61.0,103.0,287.0,0.0,0.0,196.0,-1.0
140208.0,b'ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER',30831.72106405564,10003.066212003061,5.596774193548387,451.0,2814.0,8515.0,269.0,38.0,4595.0,-1.0
140209.0,b'METHODIST MEDICAL CENTER OF ILLINOIS',32360.543694712305,8380.296875930442,5.6371681415929205,644.0,6972.0,5025.0,84.0,0.0,1706.0,-1.0
140210.0,b'HARRISBURG MEDICAL CENTER',8241.645225245278,3689.503157480278,4.916666666666667,0.0,197.0,960.0,32.0,0.0,309.0,-1.0
140211.0,b'DELNOR COMMUNITY HOSPITAL',31821.571666571424,6098.964413877653,5.642857142857143,512.0,548.0,4434.0,25.0,0.0,1063.0,-1.0
140213.0,b'SILVER CROSS HOSPITAL  AND MEDICAL CENTERS',25505.678071952778,7746.254269513056,5.87962962962963,712.0,250.0,1268.0,40.0,16.0,2026.0,-1.0
140217.0,b'PROVENA - SAINT JOSEPH HOSPITAL',41592.372103459114,8052.672897149112,5.670886075949367,274.0,1672.0,2891.0,0.0,0.0,1028.0,-1.0
140223.0,b'ADVOCATE LUTHERAN GENERAL HOSPITAL',30359.387082141315,10043.20220530347,5.694214876033058,1211.0,11722.0,4359.0,233.0,17.0,3663.0,-1.0
140224.0,b'SAINT JOSEPH HOSPITAL',30811.473745643332,9561.955808813444,5.666666666666667,301.0,1330.0,2337.0,79.0,52.0,1465.0,-1.0
140228.0,b'SWEDISH AMERICAN HOSPITAL',38998.53672022164,9055.985794330358,5.792792792792793,771.0,1064.0,5395.0,138.0,0.0,2009.0,-1.0
140231.0,b'EDWARD HOSPITAL',33406.389700424596,8006.441997073442,5.672131147540983,801.0,4196.0,7174.0,169.0,28.0,2501.0,-1.0
140233.0,b'SAINT ANTHONY MEDICAL CENTER',31253.392776508004,7446.666975359901,5.59,803.0,639.0,12020.0,69.0,0.0,1576.0,-1.0
140234.0,b'ILLINOIS VALLEY COMMUNITY HOSPITAL',12880.42094757,4054.6520958640003,4.95,397.0,432.0,1940.0,181.0,23.0,244.0,-1.0
140239.0,b'ROCKFORD MEMORIAL HOSPITAL',28688.990405399014,8700.383619219316,5.627450980392157,699.0,1392.0,2764.0,267.0,27.0,1672.0,-1.0
140240.0,b'WESTLAKE COMMUNITY HOSPITAL',33696.09194312,9504.793953796523,5.5,121.0,605.0,449.0,0.0,0.0,384.0,-1.0
140242.0,b'CENTRAL DUPAGE HOSPITAL',43629.74905962075,7881.203452443397,5.811320754716981,806.0,1954.0,5195.0,166.0,0.0,2115.0,-1.0
140250.0,b'ADVOCATE SOUTH SUBURBAN HOSPITAL',25635.44303110476,7646.189688570381,5.628571428571429,391.0,778.0,2561.0,93.0,18.0,1812.0,-1.0
140251.0,b'OUR LADY OF THE RESURRECTION MED CTR',32738.493787227908,7990.690677294768,5.593023255813954,343.0,1838.0,1526.0,136.0,500.0,1861.0,-1.0
140252.0,b'NORTHWEST COMMUNITY HOSPITAL',29392.543587053333,7308.665264950341,5.6752136752136755,1870.0,5631.0,9294.0,66.0,0.0,4012.0,-1.0
140258.0,b'ALEXIAN BROTHERS MEDICAL CENTER',38997.98291320956,7692.22076576487,5.730434782608696,836.0,3287.0,5324.0,297.0,0.0,3148.0,-1.0
140275.0,b'GENESIS MEDICAL CENTER ILLINI CAMPUS',15798.28859099153,5782.098257196101,5.491525423728813,105.0,171.0,580.0,15.0,0.0,724.0,-1.0
140276.0,b'LOYOLA UNIVERSITY MEDICAL CENTER',24988.544660472202,10603.351956449327,5.4576271186440675,1133.0,133799.0,42968.0,2086.0,650.0,2206.0,1.0
140280.0,b'TRINITY ROCK ISLAND',17671.223979300816,6858.732845261639,5.614754098360656,43.0,1868.0,3612.0,80.0,0.0,2393.0,-1.0
140281.0,b'NORTHWESTERN MEMORIAL HOSPITAL',45447.574705173756,11766.145274829181,5.688524590163935,2440.0,11000.0,8130.0,267.0,37.0,3265.0,-1.0
140286.0,b'KISHWAUKEE COMMUNITY HOSPITAL',27779.87397356329,6299.372363181139,5.582278481012659,284.0,269.0,3110.0,24.0,19.0,747.0,-1.0
140288.0,b'ADVOCATE GOOD SAMARITAN HOSPITAL',35289.20723969026,8389.38820888,5.752212389380531,542.0,1013.0,4180.0,204.0,0.0,2789.0,-1.0
140289.0,b'ANDERSON HOSPITAL',17298.13440522428,5547.235031506141,5.414285714285715,388.0,459.0,2545.0,41.0,0.0,954.0,-1.0
140290.0,b'ST ALEXIUS MEDICAL CENTER',39664.59682644403,8063.107169272111,5.807339449541284,770.0,1244.0,1438.0,79.0,0.0,2535.0,-1.0
140291.0,b'ADVOCATE GOOD SHEPHERD HOSPITAL',28156.64753853279,8231.052117501731,5.759615384615385,403.0,8221.0,3368.0,37.0,90.0,1593.0,-1.0
140292.0,b'ADVENTIST GLENOAKS',29965.533738077145,8097.946341055141,5.257142857142857,86.0,91.0,226.0,0.0,0.0,291.0,-1.0
140294.0,b'CROSSROADS COMMUNITY HOSPITAL',21212.756007269232,4873.4232892357695,4.884615384615385,57.0,61.0,312.0,0.0,0.0,183.0,-1.0
140300.0,b'PROVIDENT HOSPITAL OF CHICAGO',6964.968368600001,6702.131270200001,6.3,0.0,0.0,0.0,0.0,0.0,53.0,-1.0
140301.0,b'OAK FOREST HOSPITAL',10998.63636,3847.636364,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
140304.0,b'ADVENTIST BOLINGBROOK HOSPITAL',27517.015040249997,6924.856221638035,5.642857142857143,274.0,134.0,698.0,0.0,0.0,671.0,-1.0
150001.0,b'JOHNSON MEMORIAL HOSPITAL',13525.99387483953,4597.271370292093,4.790697674418604,211.0,236.0,3842.0,153.0,0.0,413.0,-1.0
150002.0,b'METHODIST HOSPITALS INC',25445.181101283913,8824.562586711163,5.821428571428571,500.0,489.0,2602.0,358.0,26.0,2869.0,-1.0
150003.0,b'FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE CENTRAL',15674.829681951016,5066.947828868366,5.591836734693878,33.0,331.0,654.0,85.0,0.0,869.0,-1.0
150004.0,b'FRANCISCAN ST MARGARET HEALTH - HAMMOND',25558.32595352761,8387.167721865871,5.760869565217392,229.0,4204.0,1470.0,48.0,0.0,1673.0,-1.0
150005.0,b'HENDRICKS REGIONAL HEALTH',16173.717713354543,5539.704189523486,5.424242424242424,432.0,320.0,1670.0,13.0,35.0,751.0,-1.0
150006.0,b'INDIANA UNIVERSITY HEALTH LA PORTE HOSPITAL',27977.268941793347,6081.055764202669,5.546666666666667,766.0,1413.0,2342.0,13.0,0.0,773.0,1.0
150007.0,b'HOWARD REGIONAL HEALTH SYSTEM',20142.520800947943,6437.742592120147,5.279411764705882,26.0,3477.0,4242.0,12.0,0.0,730.0,-1.0
150008.0,b'ST CATHERINE HOSPITAL INC',17804.714601155127,7167.769102281924,5.615384615384615,295.0,317.0,1424.0,0.0,0.0,935.0,-1.0
150009.0,b'CLARK MEMORIAL HOSPITAL',17960.11441798036,6769.687336800268,5.6875,558.0,395.0,1838.0,44.0,11.0,1864.0,-1.0
150010.0,b'ST JOSEPH HOSPITAL & HEALTH CENTER INC',22344.694492966097,6227.820576894529,5.1875,310.0,5121.0,6050.0,48.0,0.0,725.0,-1.0
150011.0,b'MARION GENERAL HOSPITAL',15349.731556404837,6411.287529037097,5.532258064516129,694.0,1171.0,2887.0,0.0,0.0,698.0,-1.0
150012.0,b'SAINT JOSEPH REGIONAL MEDICAL CENTER',24425.550450393475,8043.997720217826,5.730434782608696,13.0,401.0,2162.0,389.0,30.0,2228.0,-1.0
150015.0,b'FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY',20071.960823340993,6520.9878061222,5.5054945054945055,463.0,2452.0,1431.0,90.0,0.0,1121.0,-1.0
150017.0,b'LUTHERAN HOSPITAL OF INDIANA',34979.687463959075,8088.293641913334,5.888888888888889,637.0,15632.0,3362.0,63.0,18.0,2169.0,-1.0
150018.0,b'ELKHART GENERAL HOSPITAL',20393.579566803226,6463.221835354623,5.698924731182796,333.0,373.0,3090.0,316.0,0.0,1660.0,-1.0
150021.0,b'PARKVIEW REGIONAL MEDICAL CENTER',28459.898536916146,8275.659692040459,5.853211009174312,604.0,9041.0,4732.0,81.0,0.0,2707.0,-1.0
150022.0,b'FRANCISCAN ST ELIZABETH HEALTH - CRAWFORDSVILLE',11675.29477168125,3380.0978482725,4.53125,358.0,183.0,622.0,0.0,0.0,153.0,-1.0
150023.0,b'UNION HOSPITAL INC',25033.163622119744,7543.182892658035,5.794871794871795,430.0,1591.0,1001.0,156.0,0.0,2821.0,-1.0
150024.0,b'WILLIAM N WISHARD MEMORIAL HOSPITAL',16543.657885486253,9619.443265841499,5.475,477.0,1912.0,48975.0,441.0,38.0,1144.0,-1.0
150026.0,b'IU HEALTH GOSHEN HOSPITAL',18078.95420551158,5271.9239170146375,5.217391304347826,294.0,329.0,3770.0,189.0,68.0,492.0,-1.0
150030.0,b'HENRY COUNTY MEMORIAL HOSPITAL',14693.394682939617,4618.761044398301,4.90566037735849,273.0,453.0,1534.0,0.0,0.0,327.0,-1.0
150033.0,b'FRANCISCAN ST FRANCIS HEALTH - BEECH GROVE',25206.70563831928,7357.379408709399,5.9397590361445785,118.0,104.0,678.0,135.0,0.0,1568.0,-1.0
150034.0,b'ST MARY MEDICAL CENTER INC',20599.727847862137,6932.649675377378,5.631067961165049,571.0,2801.0,2555.0,650.0,16.0,1659.0,-1.0
150035.0,b'PORTER VALPARAISO HOSPITAL',33221.71704774537,7455.625528918426,5.675925925925926,980.0,669.0,2967.0,191.0,0.0,1885.0,-1.0
150037.0,b'HANCOCK REGIONAL HOSPITAL',12688.52220994902,4845.772681418235,5.215686274509804,599.0,166.0,2119.0,128.0,0.0,466.0,-1.0
150038.0,b'INDIANA UNIVERSITY HEALTH MORGAN HOSPITAL INC',14228.763233999998,3858.888730842,4.9714285714285715,125.0,63.0,1478.0,31.0,0.0,261.0,1.0
150042.0,b'GOOD SAMARITAN HOSPITAL',15863.388585723798,6319.873827497723,5.7974683544303796,819.0,3822.0,1999.0,0.0,0.0,1648.0,-1.0
150044.0,b'FLOYD MEMORIAL HOSPITAL AND HEALTH SERVICES',22362.585436251753,6986.03792000535,5.771929824561403,625.0,3307.0,6215.0,1870.0,100.0,2497.0,-1.0
150045.0,b'DEKALB HEALTH',7064.319100979566,2583.515364422609,4.043478260869565,176.0,3078.0,512.0,23.0,0.0,45.0,-1.0
150046.0,b'TERRE HAUTE REGIONAL HOSPITAL',35547.92612682152,7584.157513932912,5.582278481012659,110.0,924.0,1057.0,0.0,0.0,920.0,-1.0
150047.0,b'ST JOSEPH HOSPITAL',19587.315342363636,5383.9412313006815,4.886363636363637,147.0,1209.0,2070.0,44.0,0.0,268.0,-1.0
150048.0,b'REID HOSPITAL & HEALTH CARE SERVICES',15875.149024724864,7736.206242022164,5.612612612612613,916.0,2869.0,5532.0,492.0,0.0,2180.0,-1.0
150051.0,b'INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL',24124.11281156524,8015.310895740563,5.635514018691588,286.0,4366.0,5336.0,733.0,0.0,1646.0,1.0
150056.0,b'INDIANA UNIVERSITY HEALTH',36145.14008196859,11847.461990971322,5.702479338842975,1053.0,573.0,4312.0,530.0,102.0,4724.0,1.0
150057.0,b'FRANCISCAN ST FRANCIS HEALTH - MOORESVILLE',13072.664157800002,3916.8291450090323,4.354838709677419,298.0,81.0,2596.0,132.0,0.0,138.0,-1.0
150058.0,b'MEMORIAL HOSPITAL OF SOUTH BEND',29668.270457438095,8337.114087033142,5.847619047619047,0.0,1849.0,3504.0,0.0,0.0,1783.0,-1.0
150059.0,b'RIVERVIEW HOSPITAL',17919.032067742646,5434.470975880295,5.235294117647059,441.0,660.0,1392.0,22.0,0.0,461.0,-1.0
150061.0,b'DAVIESS COMMUNITY HOSPITAL',7055.963263455881,3852.5175481258825,4.823529411764706,183.0,280.0,956.0,0.0,0.0,197.0,-1.0
150064.0,b'FAYETTE REGIONAL HEALTH SYSTEM',9904.083728298569,4142.891114456571,4.8,214.0,113.0,916.0,71.0,0.0,298.0,-1.0
150065.0,b'SCHNECK MEDICAL CENTER',11567.252181709198,4577.111807573201,5.0,311.0,1753.0,3151.0,31.0,14.0,420.0,-1.0
150069.0,"b""KING'S DAUGHTERS' HOSPITAL AND HEALTH SERVICES,THE""",14578.646431253572,5120.1511912635715,5.589285714285714,259.0,143.0,1404.0,0.0,0.0,587.0,-1.0
150072.0,b'MEMORIAL HOSPITAL',11672.114901855128,5066.0298286364105,4.564102564102564,383.0,2617.0,1581.0,0.0,0.0,190.0,-1.0
150074.0,b'COMMUNITY HOSPITAL EAST',22621.12197605842,7670.856247300447,5.573033707865169,815.0,7445.0,7898.0,180.0,0.0,1390.0,-1.0
150075.0,b'BLUFFTON REGIONAL MEDICAL CENTER',17137.516268176943,4552.649989620555,5.361111111111111,152.0,941.0,143.0,0.0,0.0,281.0,-1.0
150076.0,"b""SAINT JOSEPH'S REGIONAL MEDICAL CENTER - PLYMOUTH""",10166.542132422432,4054.5890149494594,4.702702702702703,0.0,144.0,1059.0,22.0,36.0,366.0,-1.0
150082.0,b'DEACONESS HOSPITAL INC',26126.8922837455,6915.036168165252,5.75,1478.0,20519.0,15875.0,225.0,24.0,3508.0,-1.0
150084.0,b'ST VINCENT HOSPITAL & HEALTH SERVICES',31542.352082895835,8784.548613756418,5.708333333333333,940.0,12344.0,15366.0,841.0,21.0,3573.0,-1.0
150086.0,b'DEARBORN COUNTY HOSPITAL',13487.019182484333,4572.0198539885005,5.25,340.0,3979.0,848.0,0.0,0.0,478.0,-1.0
150088.0,"b""SAINT JOHN'S HEALTH SYSTEM""",19360.936340213935,5748.292989633145,5.50561797752809,723.0,7993.0,5704.0,36.0,0.0,1351.0,-1.0
150089.0,b'INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL',31142.991056998122,8578.464257945536,5.848214285714286,229.0,315.0,1256.0,307.0,0.0,2468.0,1.0
150090.0,b'FRANCISCAN ST MARGARET HEALTH - DYER',24963.991726010834,6897.916611540595,5.619047619047619,251.0,7601.0,1702.0,41.0,0.0,1026.0,-1.0
150091.0,b'PARKVIEW HUNTINGTON HOSPITAL',10803.196804035,4291.241772597917,4.541666666666667,157.0,2461.0,227.0,0.0,0.0,168.0,-1.0
150097.0,b'MAJOR HOSPITAL',14853.217148020456,4868.675497859774,5.0227272727272725,469.0,4020.0,1778.0,0.0,0.0,376.0,-1.0
150100.0,"b""ST MARY'S MEDICAL CENTER OF EVANSVILLE INC""",25386.025092909484,6971.753876801638,5.7155172413793105,718.0,644.0,5022.0,12.0,0.0,2348.0,-1.0
150101.0,b'PARKVIEW WHITLEY HOSPITAL',7755.707518325237,3096.3391767057146,4.190476190476191,183.0,2275.0,217.0,0.0,0.0,73.0,-1.0
150102.0,b'INDIANA UNIVERSITY HEALTH STARKE HOSPITAL',11502.683232657893,3709.831234978947,4.578947368421052,231.0,52.0,307.0,0.0,0.0,84.0,1.0
150104.0,b'WITHAM HEALTH SERVICES',13045.470181675611,4412.691186304878,4.7073170731707314,446.0,421.0,1133.0,15.0,0.0,200.0,-1.0
150109.0,b'FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE EAST',32445.63332104203,8445.92157020348,5.753623188405797,190.0,227.0,1024.0,0.0,0.0,780.0,-1.0
150112.0,b'COLUMBUS REGIONAL HOSPITAL',16412.667201860444,6814.757143727333,5.611111111111111,277.0,3303.0,6251.0,139.0,0.0,1326.0,-1.0
150113.0,b'COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY',13890.059884688462,5073.894292396281,5.346153846153846,494.0,4188.0,4192.0,93.0,0.0,952.0,-1.0
150115.0,b'MEMORIAL HOSPITAL AND HEALTH CARE CENTER',11686.880582166666,5850.331734437201,5.386666666666667,683.0,529.0,5801.0,362.0,0.0,1207.0,-1.0
150125.0,b'COMMUNITY HOSPITAL',23379.279611992435,7497.523565785798,5.689075630252101,1329.0,971.0,7719.0,477.0,0.0,3290.0,-1.0
150126.0,b'FRANCISCAN ST ANTHONY HEALTH - CROWN POINT',20589.094650720574,6784.286289506059,5.759615384615385,740.0,2770.0,2347.0,114.0,0.0,1615.0,-1.0
150128.0,b'COMMUNITY HOSPITAL SOUTH',24646.890226801217,7179.099622905731,5.719512195121951,337.0,2448.0,606.0,91.0,0.0,1141.0,-1.0
150129.0,b'WESTVIEW HOSPITAL',16352.809682384366,4116.000818807501,4.65625,167.0,67.0,960.0,153.0,17.0,159.0,-1.0
150133.0,b'KOSCIUSKO COMMUNITY HOSPITAL',21854.059492077708,4610.22237632375,5.291666666666667,345.0,5476.0,985.0,0.0,0.0,448.0,-1.0
150146.0,b'PARKVIEW NOBLE HOSPITAL',9648.417873916296,3821.703125659258,4.333333333333333,241.0,2045.0,496.0,0.0,0.0,202.0,-1.0
150150.0,b'DUPONT HOSPITAL LLC',13649.336722847276,3346.1843597463635,3.909090909090909,175.0,2029.0,572.0,0.0,0.0,50.0,-1.0
150153.0,b'ST VINCENT HEART CENTER OF INDIANA LLC',27162.621382615624,6525.62423673125,5.4375,46.0,30.0,557.0,0.0,0.0,641.0,-1.0
150154.0,b'INDIANA HEART HOSPITAL THE',28482.856488282858,7153.875134728857,5.485714285714286,0.0,3126.0,4709.0,0.0,0.0,474.0,-1.0
150157.0,b'ST VINCENT CARMEL HOSPITAL INC',22899.73416183125,5548.512057380001,5.03125,434.0,2092.0,286.0,0.0,0.0,248.0,-1.0
150158.0,b'IU HEALTH WEST HOSPITAL',24316.659054761967,6631.285160780563,5.830985915492958,303.0,212.0,875.0,0.0,0.0,973.0,-1.0
150160.0,b'INDIANA ORTHOPAEDIC HOSPITAL LLC',19133.7860025,6514.51815835,3.75,934.0,194.0,18.0,0.0,0.0,0.0,-1.0
150161.0,b'INDIANA UNIVERSITY HEALTH NORTH HOSPITAL',24710.72407445455,7148.916536761363,5.363636363636363,179.0,105.0,558.0,26.0,0.0,249.0,1.0
150162.0,b'FRANCISCAN ST FRANCIS HEALTH - INDIANAPOLIS',23085.986998677647,6656.616297398472,5.4,922.0,6844.0,18737.0,666.0,31.0,1047.0,-1.0
150163.0,b'SAINT CATHERINE REGIONAL HOSPITAL',6079.627342023809,2440.6455845457144,4.095238095238095,28.0,151.0,221.0,0.0,0.0,63.0,-1.0
150164.0,b'MONROE HOSPITAL',19385.654576050503,5084.265602569001,4.45,382.0,81.0,438.0,0.0,0.0,43.0,-1.0
150165.0,b'FRANCISCAN PHYSICIANS HOSPITAL LLC',13772.212998891666,5278.832610533334,4.166666666666667,30.0,0.0,193.0,0.0,0.0,28.0,-1.0
150166.0,b'PINNACLE HOSPITAL',25400.730308121427,13070.440753835715,4.0,184.0,39.0,27.0,0.0,0.0,16.0,-1.0
150167.0,b'ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH LLC',50799.884586199994,10896.8013916,5.4,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
150168.0,b'THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR',35531.226201625,7869.9950828,4.375,162.0,22.0,0.0,0.0,0.0,35.0,-1.0
150169.0,b'COMMUNITY HOSPITAL NORTH',23288.79599172469,7623.549256746913,5.716049382716049,927.0,379.0,1200.0,33.0,0.0,1524.0,-1.0
150172.0,"b""PHYSICIANS' MEDICAL CENTER LLC""",9765.400469749999,2951.620887325,3.0,0.0,101.0,18.0,0.0,0.0,0.0,-1.0
150173.0,b'INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL',33589.49545124699,8962.742745586505,5.9397590361445785,313.0,44.0,845.0,17.0,0.0,1320.0,1.0
150175.0,b'THE HEART HOSPITAL AT DEACONESS GATEWAY LLC',19669.357585499998,5539.421303590909,5.363636363636363,0.0,50.0,270.0,0.0,0.0,131.0,-1.0
150176.0,b'KENTUCKIANA MEDICAL CENTER LLC',20727.406335952943,5270.676487566471,5.647058823529412,0.0,29.0,107.0,0.0,0.0,111.0,-1.0
150177.0,b'UNITY MEDICAL AND SURGICAL HOSPITAL',12350.540559,4366.8440072777785,4.444444444444445,232.0,16.0,0.0,0.0,0.0,66.0,-1.0
160001.0,b'MARSHALLTOWN MEDICAL & SURGICAL CENTER',13555.156069846002,5450.661908450001,5.3,172.0,186.0,681.0,0.0,0.0,342.0,-1.0
160005.0,b'ST ANTHONY REGIONAL HOSPITAL',8521.186906431034,3346.952905145862,4.275862068965517,218.0,87.0,574.0,22.0,0.0,90.0,-1.0
160008.0,b'KEOKUK AREA HOSPITAL',8054.068665375,4248.286229501944,4.888888888888889,101.0,808.0,377.0,0.0,0.0,239.0,-1.0
160013.0,b'TRINITY MUSCATINE',10520.347890731251,4959.648455707187,4.625,215.0,33.0,1064.0,0.0,0.0,141.0,-1.0
160016.0,b'TRINITY REGIONAL MEDICAL CENTER',17426.445484850705,5807.335385413239,5.52112676056338,289.0,396.0,1572.0,149.0,0.0,931.0,-1.0
160024.0,b'IOWA LUTHERAN HOSPITAL',20357.565665070775,6573.597922775693,5.523076923076923,279.0,568.0,546.0,0.0,0.0,674.0,-1.0
160028.0,b'ALEGENT HEALTH MERCY HOSPITAL',28260.950384913795,7615.16558944862,5.758620689655173,328.0,52.0,789.0,0.0,0.0,548.0,-1.0
160029.0,b'MERCY HOSPITAL',19315.735153588605,5914.135391407594,5.531645569620253,756.0,512.0,591.0,11.0,0.0,795.0,-1.0
160030.0,b'MARY GREELEY MEDICAL CENTER',19024.283789823156,6178.830781391158,5.663157894736842,91.0,1891.0,918.0,13.0,0.0,1422.0,-1.0
160032.0,b'SKIFF MEDICAL CENTER',7704.146651445161,3661.444313074194,4.67741935483871,180.0,91.0,899.0,0.0,0.0,81.0,-1.0
160033.0,b'GENESIS MEDICAL CENTER-DAVENPORT',20489.97462521802,6981.812122522161,5.702702702702703,510.0,1033.0,5385.0,566.0,0.0,2789.0,-1.0
160040.0,b'SARTORI MEMORIAL HOSPITAL',7774.885782683158,2587.219443744211,3.789473684210526,233.0,104.0,276.0,0.0,0.0,66.0,-1.0
160045.0,b'ST LUKES HOSPITAL',23305.2968049938,6928.330833596638,5.6371681415929205,587.0,1533.0,1461.0,160.0,0.0,1608.0,-1.0
160047.0,b'JENNIE EDMUNDSON HOSPITAL',17330.90981728125,5424.540589906718,5.359375,373.0,472.0,1404.0,179.0,0.0,644.0,-1.0
160057.0,b'GREAT RIVER MEDICAL CENTER',16616.14746878058,6054.22899778535,5.453488372093023,413.0,4673.0,3423.0,0.0,0.0,1164.0,-1.0
160058.0,b'UNIVERSITY OF IOWA HOSPITAL & CLINICS',29960.508445348692,11380.867427533653,5.426086956521739,507.0,14775.0,49519.0,8711.0,122.0,1755.0,1.0
160064.0,b'MERCY MEDICAL CENTER-NORTH IOWA',18965.758920606877,6961.929450135597,5.6880733944954125,29.0,20128.0,9705.0,27.0,0.0,1779.0,-1.0
160067.0,b'COVENANT MEDICAL CENTER',17024.2574524462,6047.7169966204765,5.158730158730159,435.0,1780.0,4257.0,14.0,0.0,578.0,-1.0
160069.0,b'MERCY MEDICAL CENTER-DUBUQUE',17844.195843457896,5984.334249346842,5.815789473684211,271.0,49.0,872.0,12.0,0.0,1190.0,-1.0
160079.0,b'MERCY MEDICAL CENTER - CEDAR RAPIDS',18818.525873237213,5785.850820493846,5.528846153846154,810.0,3276.0,3302.0,364.0,21.0,1445.0,-1.0
160080.0,b'MERCY MEDICAL CENTER-CLINTON',18802.858916790145,6770.152541759578,5.774647887323944,20.0,40.0,623.0,38.0,23.0,982.0,-1.0
160082.0,b'IOWA METHODIST MEDICAL CENTER',28312.418788066665,7876.637986997544,5.833333333333333,234.0,269.0,1957.0,71.0,0.0,2359.0,-1.0
160083.0,b'MERCY MEDICAL CENTER-DES MOINES',26008.23789018608,7834.1853191018845,5.713114754098361,936.0,1367.0,10311.0,166.0,0.0,3687.0,-1.0
